name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
,333,344754648,,industrial,,"POLYGON ((-111.917427 33.4228456, -111.9173969 33.4228456, -111.9173667 33.4228455, -111.9173668 33.4228363, -111.9172427 33.422836, -111.9172427 33.4228316, -111.9172231 33.4228315, -111.9172233 33.422768, -111.9172429 33.422768, -111.9172431 33.4227012, -111.9172273 33.4227012, -111.9172275 33.4226164, -111.9172434 33.4226165, -111.9172435 33.4225645, -111.9173672 33.4225648, -111.9173669 33.4226819, -111.9173972 33.4226819, -111.9174275 33.422682, -111.917427 33.4228456))",POINT (-111.9173207826096 33.42271550323605)
,334,344754649,,roof,,"POLYGON ((-111.9121651 33.4244245, -111.91183 33.4244263, -111.9118295 33.4243646, -111.9121647 33.4243629, -111.9121651 33.4244245))",POINT (-111.9119972794513 33.42439457371614)
,335,344754650,,roof,,"POLYGON ((-111.912175 33.4260874, -111.9121027 33.4260878, -111.9121022 33.4260326, -111.9121746 33.4260322, -111.912175 33.4260874))",POINT (-111.9121386248878 33.42605999364265)
,336,344754651,,industrial,,"POLYGON ((-111.9166593 33.4241872, -111.9165542 33.4241879, -111.9165535 33.4241073, -111.9166586 33.4241066, -111.9166593 33.4241872))",POINT (-111.9166064 33.42414725)
,337,344754652,,industrial,,"POLYGON ((-111.9123058 33.4234471, -111.9122143 33.4234453, -111.9122183 33.4232994, -111.9123098 33.4233011, -111.9123058 33.4234471))",POINT (-111.9122620552117 33.42337322546398)
,338,344754653,,industrial,,"POLYGON ((-111.9164056 33.4233895, -111.9164049 33.4232861, -111.9164469 33.423286, -111.9164475 33.4233893, -111.9164056 33.4233895))",POINT (-111.9164262214772 33.42333770461132)
,339,344754655,,roof,,"POLYGON ((-111.9127091 33.4240395, -111.912608 33.4240376, -111.9126097 33.4239769, -111.9127107 33.4239788, -111.9127091 33.4240395))",POINT (-111.9126593746033 33.42400820499831)
,340,344754656,,industrial,,"POLYGON ((-111.9121576 33.4233933, -111.9120451 33.4233921, -111.912048 33.4232141, -111.9121604 33.4232153, -111.9121576 33.4233933))",POINT (-111.9121027747327 33.4233037131882)
,341,344754657,,industrial,,"POLYGON ((-111.913336 33.4257371, -111.9132607 33.4257369, -111.913261 33.4256687, -111.9133363 33.4256689, -111.913336 33.4257371))",POINT (-111.9132985 33.4257029)
,342,344754658,,roof,,"POLYGON ((-111.9121692 33.4245355, -111.911834 33.4245373, -111.9118335 33.4244756, -111.9121687 33.4244738, -111.9121692 33.4245355))",POINT (-111.91200135 33.42450554999999)
,343,344754659,,industrial,,"POLYGON ((-111.9106658 33.4237744, -111.9105057 33.4237732, -111.9105067 33.4236813, -111.9106668 33.4236825, -111.9106658 33.4237744))",POINT (-111.91058625 33.42372785000001)
,344,344754661,,industrial,,"POLYGON ((-111.9173796 33.4241623, -111.9172583 33.4241628, -111.9172566 33.4238854, -111.9173778 33.4238849, -111.9173796 33.4241623))",POINT (-111.9173180751353 33.42402386906473)
,345,344754662,,industrial,,"POLYGON ((-111.9154864 33.4239678, -111.9148859 33.4237589, -111.9149715 33.4235875, -111.9155719 33.4237963, -111.9154864 33.4239678))",POINT (-111.9152289397023 33.42377763368057)
,346,344754663,,industrial,,"POLYGON ((-111.9133386 33.4248986, -111.9132353 33.4248991, -111.9132342 33.4247638, -111.9133376 33.4247632, -111.9133386 33.4248986))",POINT (-111.9132864312437 33.42483116396855)
,347,344754664,,industrial,,"POLYGON ((-111.9148673 33.4246294, -111.9148068 33.4246084, -111.9148552 33.4245113, -111.9149158 33.4245324, -111.9148673 33.4246294))",POINT (-111.9148612806283 33.42457035693191)
,348,344754666,,industrial,,"POLYGON ((-111.9154951 33.4248619, -111.9148946 33.4246531, -111.9149802 33.4244817, -111.9155806 33.4246905, -111.9154951 33.4248619))",POINT (-111.915237615338 33.42467179901892)
,349,344754667,,roof,,"POLYGON ((-111.9133794 33.4246987, -111.9133027 33.4246991, -111.9133007 33.4244362, -111.9133774 33.4244358, -111.9133794 33.4246987))",POINT (-111.91334005 33.42456745)
,350,344754668,,industrial,,"POLYGON ((-111.9130331 33.4250016, -111.9129486 33.425002, -111.9129482 33.4249459, -111.9130327 33.4249454, -111.9130331 33.4250016))",POINT (-111.9129906625401 33.42497372489377)
,351,344754669,,industrial,,"POLYGON ((-111.9119354 33.4262806, -111.9118273 33.4262812, -111.9118263 33.4261389, -111.9119344 33.4261383, -111.9119354 33.4262806))",POINT (-111.91188085 33.42620974999999)
,352,344754670,,industrial,,"POLYGON ((-111.9161191 33.4225926, -111.9159953 33.4225906, -111.9159962 33.4225556, -111.9161199 33.4225575, -111.9161191 33.4225926))",POINT (-111.916057653889 33.42257407787274)
,353,344754671,,industrial,,"POLYGON ((-111.9160574 33.4240166, -111.9158586 33.4240178, -111.9158577 33.423908, -111.9160564 33.4239068, -111.9160574 33.4240166))",POINT (-111.9159575251309 33.42396230460297)
,354,344754672,,industrial,,"POLYGON ((-111.9125552 33.4261001, -111.9124198 33.4261008, -111.9124187 33.4259592, -111.9125541 33.4259585, -111.9125552 33.4261001))",POINT (-111.91248695 33.42602965000001)
,355,344754673,,industrial,,"POLYGON ((-111.9169159 33.4229213, -111.9168507 33.4229202, -111.916853 33.422821, -111.9169182 33.4228221, -111.9169159 33.4229213))",POINT (-111.91688445 33.42287115000001)
,356,344754674,,industrial,,"POLYGON ((-111.9167822 33.4239044, -111.916697 33.4239049, -111.9166964 33.4238364, -111.9167816 33.4238359, -111.9167822 33.4239044))",POINT (-111.9167393 33.4238704)
,357,344754675,,industrial,,"POLYGON ((-111.9130334 33.4246717, -111.9128335 33.4246727, -111.9128326 33.4245578, -111.9128648 33.4245576, -111.9128635 33.4243873, -111.9130312 33.4243864, -111.9130334 33.4246717))",POINT (-111.9129413205454 33.42453563597884)
,358,344754676,,industrial,,"POLYGON ((-111.912049 33.4235679, -111.9120123 33.4235681, -111.9120122 33.4235472, -111.9119137 33.4235477, -111.9119134 33.4234984, -111.9120484 33.4234976, -111.912049 33.4235679))",POINT (-111.9119862051446 33.42352627626228)
,359,344754677,,industrial,,"POLYGON ((-111.9124983 33.4268083, -111.9121596 33.4268101, -111.9121579 33.4265817, -111.9121846 33.4265816, -111.9121823 33.4262749, -111.9124942 33.4262733, -111.9124983 33.4268083))",POINT (-111.9123343464329 33.42654706423161)
,360,344754678,,industrial,,"POLYGON ((-111.9173775 33.4236604, -111.9170482 33.4236624, -111.9170459 33.4233879, -111.9171571 33.4233872, -111.9171568 33.4233551, -111.917263 33.4233545, -111.9172632 33.4233866, -111.9173751 33.4233859, -111.9173775 33.4236604))",POINT (-111.9172116123178 33.42351858638974)
,361,344754679,,roof,,"POLYGON ((-111.9127018 33.4232494, -111.9125574 33.4232489, -111.9125577 33.4231807, -111.9125848 33.4231807, -111.912585 33.4231368, -111.9127275 33.4231373, -111.9127272 33.423183, -111.9127021 33.4231829, -111.9127018 33.4232494))",POINT (-111.9126402009416 33.42319323955619)
,362,344754680,,industrial,,"POLYGON ((-111.912705 33.4246473, -111.9125922 33.4246471, -111.9125925 33.4245462, -111.9123111 33.4245455, -111.9123116 33.4244101, -111.9125932 33.4244107, -111.9125933 33.4244019, -111.9127058 33.4244021, -111.912705 33.4246473))",POINT (-111.9125348781766 33.42449767439389)
,363,344960180,,industrial,,"POLYGON ((-111.9117727 33.4272157, -111.9116766 33.4272161, -111.911676 33.4271106, -111.9117721 33.4271103, -111.9117727 33.4272157))",POINT (-111.911724342406 33.42716317507969)
,364,348451382,,industrial,,"POLYGON ((-111.9451379 33.4288184, -111.9450778 33.4288187, -111.9450772 33.4287194, -111.9451372 33.4287191, -111.9451379 33.4288184))",POINT (-111.9451075251154 33.42876891377961)
,365,358285912,,parking,,"POLYGON ((-111.9281388 33.4355507, -111.9278582 33.435556, -111.9278303 33.4353851, -111.9277191 33.4353049, -111.9266105 33.4353292, -111.9264955 33.4352036, -111.926498 33.4350401, -111.9278569 33.4350412, -111.9280604 33.4352142, -111.92814 33.435365, -111.9281388 33.4355507))",POINT (-111.9273663772958 33.4352192222487)
Denny's,366,358285914,,restaurant,,"POLYGON ((-111.9268353 33.4353841, -111.9268392 33.4355535, -111.9265353 33.4355584, -111.9265313 33.4353891, -111.9268353 33.4353841))",POINT (-111.9266852895968 33.43547127001095)
Best Western Inn of Tempe,367,358285916,,yes,,"POLYGON ((-111.9278273 33.4354469, -111.927754 33.4355166, -111.9277527 33.4355398, -111.9269311 33.4355535, -111.9269301 33.4355145, -111.9268742 33.4354818, -111.926974 33.4353953, -111.9277906 33.4353826, -111.9277915 33.4354226, -111.9278273 33.4354469))",POINT (-111.9273540930039 33.43546761738935)
Cube Smart Self Storage,368,359255133,,commercial,,"POLYGON ((-111.9101812 33.4197786, -111.9101814 33.4200323, -111.909376 33.4200328, -111.9093758 33.4197791, -111.9101539 33.4197786, -111.9101812 33.4197786))",POINT (-111.9097786041762 33.41990569576033)
,369,386273972,,roof,,"POLYGON ((-111.9302777 33.418037, -111.9298734 33.4180386, -111.9298706 33.4175505, -111.930275 33.4175489, -111.9302777 33.418037))",POINT (-111.930074174916 33.41779373994098)
,370,386274033,,roof,,"POLYGON ((-111.9346846 33.4155216, -111.9333735 33.4155441, -111.9333671 33.4150403, -111.9346805 33.4150336, -111.9346846 33.4155216))",POINT (-111.9340229348953 33.41528487166738)
,371,386274034,,roof,,"POLYGON ((-111.9346886 33.4159515, -111.9346872 33.4156, -111.9333744 33.41561, -111.9333789 33.4159615, -111.9346886 33.4159515))",POINT (-111.9340322670699 33.4157806808104)
,372,386274093,,roof,,"POLYGON ((-111.9272674 33.4179313, -111.9278253 33.4179246, -111.927828 33.4169642, -111.9272567 33.4169642, -111.9272674 33.4179313))",POINT (-111.9275440111399 33.41744417486011)
,373,386274095,,roof,,"POLYGON ((-111.927191 33.4169621, -111.9268074 33.4169608, -111.9268088 33.4170101, -111.9266223 33.417009, -111.9266248 33.4178403, -111.9266251 33.4179311, -111.9266264 33.4183679, -111.9271923 33.4183695, -111.927191 33.4169621))",POINT (-111.9269101767003 33.41767215204447)
,374,386274176,,fountain,,"POLYGON ((-111.9340218 33.4209184, -111.9340323 33.4209259, -111.9340393 33.4209358, -111.9340422 33.420947, -111.9340406 33.4209584, -111.9340347 33.4209688, -111.9340252 33.4209771, -111.934013 33.4209824, -111.9339994 33.4209842, -111.9339853 33.4209821, -111.9339729 33.4209763, -111.9339634 33.4209674, -111.933958 33.4209563, -111.9339574 33.4209444, -111.9339614 33.420933, -111.9339698 33.4209233, -111.9339816 33.4209165, -111.9339953 33.4209133, -111.9340091 33.420914, -111.9340218 33.4209184))",POINT (-111.9339996459311 33.42094866992326)
,375,386276633,,roof,,"POLYGON ((-111.9299494 33.4247691, -111.9294613 33.4247713, -111.9294599 33.4246616, -111.9299455 33.4246572, -111.9299494 33.4247691))",POINT (-111.9297048377413 33.42471484090676)
,376,386276921,,roof,,"POLYGON ((-111.9216646 33.4231922, -111.921452 33.4231925, -111.9214518 33.4230839, -111.9216643 33.4230836, -111.9216646 33.4231922))",POINT (-111.9215581750328 33.42313805425778)
,377,386276925,,roof,,"POLYGON ((-111.9217014 33.4230214, -111.9214161 33.4230211, -111.9214161 33.4229672, -111.9213612 33.4229672, -111.9213613 33.4229133, -111.9217016 33.4229137, -111.9217014 33.4230214))",POINT (-111.9215438755019 33.42296500769838)
,378,386276926,,roof,,"POLYGON ((-111.9216944 33.4228465, -111.9211995 33.4228447, -111.9212001 33.422735, -111.9216949 33.4227368, -111.9216944 33.4228465))",POINT (-111.921447224854 33.42279075184683)
,379,386276927,,roof,,"POLYGON ((-111.9216933 33.4226643, -111.9210992 33.4226632, -111.9210992 33.4225568, -111.921692 33.4225568, -111.9216933 33.4226643))",POINT (-111.9213964332088 33.42261029489414)
,380,386276929,,roof,,"POLYGON ((-111.9218516 33.4224863, -111.9208444 33.4224863, -111.9208417 33.42238, -111.9218502 33.4223811, -111.9218516 33.4224863))",POINT (-111.9213461017086 33.42243341334287)
,381,386276932,,roof,,"POLYGON ((-111.9201405 33.4224862, -111.9201402 33.4223788, -111.9206618 33.4223779, -111.9206621 33.4224853, -111.9201405 33.4224862))",POINT (-111.92040115 33.42243205)
,382,386277038,,roof,,"POLYGON ((-111.9204199 33.4226636, -111.9204203 33.4225561, -111.9201414 33.4225553, -111.920141 33.4226628, -111.9204199 33.4226636))",POINT (-111.92028065 33.42260945)
,383,386277040,,roof,,"POLYGON ((-111.9203125 33.4227356, -111.9203125 33.4228437, -111.9201053 33.4228437, -111.9201053 33.4227356, -111.9203125 33.4227356))",POINT (-111.9202089 33.42278965000001)
,384,386277041,,roof,,"POLYGON ((-111.9203125 33.4228437, -111.9203125 33.4227356, -111.9201053 33.4227356, -111.9201053 33.4228437, -111.9203125 33.4228437))",POINT (-111.9202089 33.42278965000001)
,385,386277043,,roof,,"POLYGON ((-111.9201716 33.4229148, -111.9198345 33.4229148, -111.9198345 33.4230204, -111.9201193 33.4230204, -111.9201193 33.4229678, -111.9201716 33.4229678, -111.9201716 33.4229148))",POINT (-111.9199911237304 33.42296538057483)
,386,386277351,,roof,,"POLYGON ((-111.9198079 33.4236918, -111.9198079 33.4237624, -111.9226764 33.4237634, -111.9226765 33.4236929, -111.9198079 33.4236918))",POINT (-111.9212418362924 33.42372762467092)
,387,386277409,,roof,,"POLYGON ((-111.9210551 33.4236112, -111.9204878 33.4236124, -111.9204892 33.4235575, -111.920524 33.4235575, -111.920524 33.4235049, -111.9210001 33.4235049, -111.9209988 33.4235597, -111.9210551 33.4235597, -111.9210551 33.4236112))",POINT (-111.9207661343736 33.42356068912701)
,388,386277794,,roof,,"POLYGON ((-111.9352379 33.4184865, -111.9352352 33.4182643, -111.9340731 33.4182743, -111.9340759 33.4184965, -111.9352379 33.4184865))",POINT (-111.9346555246053 33.41838039840996)
,389,386278090,,roof,,"POLYGON ((-111.9349186 33.4180014, -111.9349226 33.4182231, -111.9352357 33.4182191, -111.9352317 33.4179975, -111.9349186 33.4180014))",POINT (-111.935077138233 33.41811027525491)
,390,386278648,,roof,,"POLYGON ((-111.9292095 33.4284446, -111.9283227 33.4284538, -111.9283141 33.4278735, -111.9292008 33.4278643, -111.9292095 33.4284446))",POINT (-111.9287617752134 33.42815905545122)
,391,386278650,,roof,,"POLYGON ((-111.9293581 33.4278702, -111.9293669 33.4284466, -111.9302547 33.4284372, -111.9302459 33.4278607, -111.9293581 33.4278702))",POINT (-111.929806412831 33.42815367478082)
,392,386278651,,roof,,"POLYGON ((-111.9302445 33.4277774, -111.9293527 33.4277869, -111.929344 33.4272116, -111.9302358 33.4272021, -111.9302445 33.4277774))",POINT (-111.92979425 33.42749449999999)
,393,386278654,,roof,,"POLYGON ((-111.9291989 33.4277844, -111.9291919 33.4272046, -111.9283065 33.427212, -111.9283134 33.4277918, -111.9291989 33.4277844))",POINT (-111.9287526751718 33.4274982054553)
Dave & Buster's,394,395478398,,restaurant,,"POLYGON ((-111.9047023 33.4328604, -111.9047582 33.4331222, -111.90476 33.4331316, -111.9047882 33.43328, -111.9039116 33.4334055, -111.90386 33.4333445, -111.9037827 33.4333929, -111.9035829 33.4331294, -111.9036237 33.4330343, -111.9037732 33.4329534, -111.9037816 33.432964, -111.9038407 33.4330379, -111.9039404 33.4329779, -111.9039718 33.432959, -111.9040207 33.4329512, -111.9042141 33.4329189, -111.9043516 33.432903, -111.904423 33.4328948, -111.9045137 33.4328822, -111.9045817 33.4328735, -111.9046505 33.432866, -111.9047023 33.4328604))",POINT (-111.9042131420987 33.43313815721015)
Verizon Wireless,395,395478410,,yes,,"POLYGON ((-111.9063677 33.4324382, -111.9065597 33.4323928, -111.9064902 33.4321883, -111.9062982 33.4322337, -111.9063677 33.4324382))",POINT (-111.90642895 33.43231325000001)
Portillo's,396,395480491,,fast_food,,"POLYGON ((-111.9087947 33.4299342, -111.9087697 33.4296245, -111.9085239 33.4296383, -111.9085489 33.429948, -111.9087947 33.4299342))",POINT (-111.9086593 33.42978624999999)
Chick-fil-A,397,428155635,,fast_food,,"POLYGON ((-111.9410038 33.4217345, -111.940768 33.4217348, -111.940768 33.4217302, -111.9407504 33.4217302, -111.9407504 33.421729, -111.9407285 33.421729, -111.9407284 33.4216797, -111.9407305 33.4216797, -111.9407304 33.4216296, -111.9407274 33.4216296, -111.9407274 33.4216172, -111.9407972 33.4216171, -111.9407971 33.4216123, -111.9407933 33.4216123, -111.9407933 33.4215939, -111.9409373 33.4215936, -111.9409373 33.4215985, -111.9409993 33.4215985, -111.9409994 33.4216729, -111.9410037 33.4216728, -111.9410038 33.4217345))",POINT (-111.9408693726861 33.42166716314975)
Marina Heights Building #4,398,439081930,,yes,,"POLYGON ((-111.9323246 33.4297317, -111.931393 33.4294468, -111.9312316 33.4298144, -111.9321633 33.4300993, -111.9323246 33.4297317))",POINT (-111.9317781180333 33.42977305115765)
D'Lite,399,439081933,,restaurant,,"POLYGON ((-111.9208025 33.4144964, -111.920669 33.4144975, -111.9206677 33.4143838, -111.9208012 33.4143828, -111.9208025 33.4144964))",POINT (-111.920735090213 33.41444012515812)
The New School for the Arts and Academics,400,439081934,,school,,"POLYGON ((-111.9188746 33.4149117, -111.9188879 33.415488, -111.9188932 33.4157212, -111.9177771 33.4157147, -111.9177982 33.416583, -111.9178087 33.4166025, -111.9178262 33.4166112, -111.9178612 33.4166161, -111.9189604 33.4166376, -111.9195035 33.4166533, -111.9194804 33.41544, -111.9194791 33.4153908, -111.9194752 33.4150575, -111.9194687 33.4149323, -111.9188746 33.4149117))",POINT (-111.9187709703913 33.41597579213866)
,401,439081935,,yes,,"POLYGON ((-111.9175355 33.4157095, -111.9172652 33.4157084, -111.917267 33.4154159, -111.9175373 33.415417, -111.9175355 33.4157095))",POINT (-111.91740125 33.4155627)
,402,444109928,,yes,,"POLYGON ((-111.9046027 33.4227482, -111.9046037 33.4226002, -111.9045879 33.4225985, -111.9045899 33.4225133, -111.9045661 33.4225125, -111.9045691 33.4224902, -111.9037527 33.4224852, -111.9037537 33.4225092, -111.9037191 33.4225125, -111.90372 33.4227482, -111.9046027 33.4227482))",POINT (-111.9041575808906 33.42261911992824)
,403,444109929,,yes,,"POLYGON ((-111.9036093 33.4226207, -111.9036048 33.4224213, -111.902844 33.4224333, -111.9028485 33.4226326, -111.9036093 33.4226207))",POINT (-111.903226681791 33.42252697445137)
,404,444109930,,yes,,"POLYGON ((-111.9045953 33.4234793, -111.9045942 33.4230618, -111.9040004 33.423063, -111.9040015 33.4234729, -111.9044566 33.423472, -111.9044566 33.4234796, -111.9045953 33.4234793))",POINT (-111.9042988297875 33.4232682519135)
Tempe St. Luke Hospital,405,463255788,,hospital,,"POLYGON ((-111.9400538 33.4111715, -111.9406055 33.4113438, -111.9410683 33.4115282, -111.9415363 33.4117874, -111.9419175 33.4120509, -111.9422369 33.4122846, -111.9426125 33.4127112, -111.9423824 33.4129852, -111.9423959 33.4135587, -111.9401076 33.4135778, -111.9400688 33.4135782, -111.9400361 33.4135659, -111.9400049 33.4135431, -111.9399982 33.4135169, -111.9400538 33.4111715))",POINT (-111.9410938852825 33.41259295716294)
